smiles,toxic,active_assays_count,total_tested_assays,mol_weight,logp,tpsa,h_donors,h_acceptors,rotatable_bonds,aromatic_rings
c1ccc2c(c1)Cc1ccccc1-2,0,0,12,166.22,3.26,0.0,0,0,0,2
CC(=O)Nc1ccc2c(c1)Cc1cc(NC(C)=O)ccc1-2,1,1,12,280.33,3.17,58.2,2,2,2,2
Nc1ccc2c(c1)Cc1ccccc1-2,1,4,7,181.24,2.84,26.02,1,1,0,2
O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,1,4,11,211.22,3.17,43.14,0,2,1,2
CCCCCCC1(C)CCC(=O)O1,0,0,11,184.28,3.05,26.3,0,2,5,0
CCCCCC1CCC(=O)O1,0,0,12,156.22,2.27,26.3,0,2,4,0
CCCC1CCC(=O)O1,0,0,11,128.17,1.49,26.3,0,2,2,0
CC1CCC(=O)O1,0,0,12,100.12,0.71,26.3,0,2,0,0
O=C1CCCO1,0,0,12,86.09,0.32,26.3,0,2,0,0
CCCCCCCCC1CCC(=O)O1,1,1,10,198.31,3.44,26.3,0,2,7,0
CC(=O)C1CCOC1=O,0,0,12,128.13,0.14,43.37,0,3,1,0
CCCCC1CCC(=O)O1,0,0,12,142.2,1.88,26.3,0,2,3,0
CCC1CCC(=O)O1,1,1,12,114.14,1.1,26.3,0,2,1,0
CCCCCCC1CCOC1=O,0,0,12,170.25,2.52,26.3,0,2,5,0
CCCCCCC1CCC(=O)O1,0,0,12,170.25,2.66,26.3,0,2,5,0
CCCCCCCC1CCC(=O)O1,0,0,12,184.28,3.05,26.3,0,2,6,0
Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,1,2,12,285.69,-0.3,119.31,3,7,2,2
OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O,1,3,9,284.3,-1.27,113.52,4,8,2,2
Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,1,3,10,303.68,-0.35,119.31,3,7,2,2
COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,0,0,9,297.27,-1.97,148.77,4,9,3,2
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,0,0,11,347.22,-1.86,186.07,5,9,4,2
Nc1ncnc2c1ncn2[C@H]1CC[C@@H](CO)O1,0,0,12,235.25,0.08,99.08,2,6,2,2
OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O,0,0,12,268.23,-1.86,133.75,4,8,2,2
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])O)C(O)C(=O)NCCC(=O)NCCS,1,1,9,764.52,-3.56,355.05,7,20,18,2
CC(C)=CCNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,1,1,2,335.36,-0.18,125.55,4,8,5,2
Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,1,2,12,285.24,-1.84,139.54,4,8,2,2
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0,0,12,267.25,-1.98,139.54,4,8,2,2
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,0,0,6,507.18,-1.63,279.13,7,13,8,2
CC(C)(C)C1CCC(=O)CC1,1,1,11,154.25,2.79,17.07,0,1,0,0
CC1CC(=O)CC(C)(C)C1,0,0,11,140.23,2.4,17.07,0,1,0,0
CC1CCC(C(C)(C)S)C(=O)C1,0,0,12,186.32,2.7,17.07,1,2,1,0
CCCC1CCC(=O)CC1,0,0,12,140.23,2.55,17.07,0,1,2,0
CC(C)[C@H]1CC[C@@H](C)CC1=O,0,0,12,154.25,2.65,17.07,0,1,1,0
CC(C)(C)C1CCCCC1=O,0,0,12,154.25,2.79,17.07,0,1,0,0
CCC(C)C1CCCCC1=O,0,0,12,154.25,2.79,17.07,0,1,2,0
CCC(C)(C)C1CCC(=O)CC1,0,0,11,168.28,3.18,17.07,0,1,2,0
O=C1CCCCC1,0,0,12,98.15,1.52,17.07,0,1,0,0
CC(C)[C@@H]1CC[C@@H](C)CC1=O,0,0,12,154.25,2.65,17.07,0,1,1,0
CC(=O)C1CCCCC1=O,0,0,12,140.18,1.33,34.14,0,2,1,0
O=C1CCCCC1Cl,0,0,12,132.59,1.74,17.07,0,1,0,0
O=C1NC(=O)c2ccccc21,0,0,12,147.13,0.57,46.17,1,2,0,1
CN1C(=O)c2ccccc2C1=O,0,0,11,161.16,0.91,37.38,0,2,0,1
O=C1c2ccccc2C(=O)N1CO,0,0,12,177.16,0.23,57.61,1,3,1,1
CN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O,0,0,10,206.16,0.82,80.52,0,4,1,1
CCCCN1C(=O)c2ccccc2C1=O,0,0,12,203.24,2.08,37.38,0,2,3,1
O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,1,1,12,192.13,0.48,89.31,1,4,1,1
O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl,1,3,9,296.56,3.26,37.38,0,3,1,1
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,1,4,10,393.85,3.88,55.84,0,6,8,1
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,0,0,12,317.33,2.49,55.84,0,6,5,1
CC(C)N1C(=O)c2ccccc2C1=O,0,0,12,189.21,1.69,37.38,0,2,1,1
O=C1c2ccccc2C(=O)N1CCl,0,0,12,195.6,1.48,37.38,0,2,1,1
CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,0,0,12,196.29,2.76,26.3,0,2,1,0
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2,0,0,12,154.25,2.19,20.23,1,1,0,0
CCC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,0,0,12,210.32,3.15,26.3,0,2,2,0
CC(=O)OC1C2(C)CCC(C2)C1(C)C,0,0,12,196.29,2.76,26.3,0,2,1,0
CNC1(C)C2CCC(C2)C1(C)C,0,0,12,167.3,2.42,12.03,1,1,1,0
CC(=O)O[C@@H]1CC2CCC1(C)C2(C)C,0,0,12,196.29,2.76,26.3,0,2,1,0
CC1(C)[C@H]2CC[C@]1(C)[C@H](O)C2,0,0,12,154.25,2.19,20.23,1,1,0,0
CC1(C)[C@H]2CC[C@](C)(C2)[C@H]1O,0,0,12,154.25,2.19,20.23,1,1,0,0
C=C(C)C(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,0,0,12,222.33,3.32,26.3,0,2,2,0
CC12CCC(C1)C(C)(C)C2O,0,0,12,154.25,2.19,20.23,1,1,0,0
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](OC(=O)CSC#N)C2,0,0,9,253.37,2.96,50.09,0,4,3,0
C1CNCCN1,1,2,12,86.14,-0.82,24.06,2,2,0,0
O=NN1CCNCC1,0,0,11,115.14,-0.43,44.7,1,3,1,0
O=S(=O)([O-])CCN1CCN(CCO)CC1,0,0,12,237.3,-1.86,83.91,1,6,5,0
NCCCN1CCN(CCCN)CC1,0,0,12,200.33,-0.7,58.52,2,4,6,0
NCCN1CCNCC1,0,0,12,129.21,-1.15,41.29,2,3,2,0
OCCN1CCNCC1,0,0,11,130.19,-1.12,35.5,2,3,2,0
O=C(CCBr)N1CCN(C(=O)CCBr)CC1,1,1,2,356.06,1.23,40.62,0,2,4,0
CN1CCN(N)CC1,0,0,2,115.18,-0.89,32.5,1,3,0,0
OCCN1CCN(CCO)CC1,0,0,12,174.24,-1.41,46.94,2,4,4,0
CCN(CC)C(=O)N1CCN(C)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,1,1,11,391.42,-0.55,158.92,4,6,7,0
O=NN1CCN(N=O)CC1,0,0,11,144.13,-0.03,65.34,0,4,2,0
Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,1,3,8,287.17,4.56,40.46,2,3,2,2
[O-]c1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1[O-],1,2,7,354.04,4.6,46.12,0,3,2,2
Nc1ccc(Sc2ccc(N)cc2)cc1,1,2,9,216.31,3.0,52.04,2,3,2,2
Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C,1,2,3,358.55,6.46,40.46,2,3,2,2
Oc1ccc(Sc2ccc(O)cc2)cc1,1,4,10,218.28,3.25,40.46,2,3,2,2
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,0,0,6,466.48,5.63,55.38,0,9,10,2
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,1,3,7,356.06,5.86,40.46,2,3,2,2
Clc1ccc(Sc2cc(Cl)c(Cl)cc2Cl)cc1,1,1,12,324.06,6.45,0.0,0,1,2,2
c1ccc(Sc2ccccc2)cc1,1,1,12,186.28,3.84,0.0,0,1,2,2
NCc1ccccc1Sc1ccccc1CO,0,0,12,245.35,2.79,46.25,2,3,4,2
COCC(=O)Nc1cc(Sc2ccccc2)ccc1N=C(NC(=O)OC)NC(=O)OC,1,1,8,446.49,3.12,127.35,3,8,6,2
CC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,0,0,12,263.28,1.3,57.2,0,3,1,0
CCC[N+]1(C)CCCC1,0,0,12,128.24,1.64,0.0,0,0,2,0
CC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0,0,11,394.36,2.31,82.38,0,4,3,0
CC[N+]1(C)CCCC1,0,0,12,114.21,1.25,0.0,0,0,1,0
CCCC[N+]1(C)CCCC1,0,0,12,142.27,2.03,0.0,0,0,3,0
CCCC[N+]1(C)CCCC1.N#CN=C=[N-],0,0,9,208.31,2.24,58.45,0,2,3,0
CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0,0,11,408.39,2.7,82.38,0,4,4,0
CC[N+]1(C)CCCC1.F[B-](F)(F)F,0,0,11,201.02,2.55,0.0,0,0,1,0
CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0,0,11,422.41,3.09,82.38,0,4,5,0
CCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,0,0,12,277.31,1.69,57.2,0,3,2,0
CCCC[N+]1(C)CCCC1.F[B-](F)(F)F,0,0,12,229.07,3.33,0.0,0,0,3,0
Clc1ccc2cc3ccccc3cc2c1,1,2,5,212.68,4.65,0.0,0,0,0,3
Brc1c2ccccc2cc2ccccc12,1,3,6,257.13,4.76,0.0,0,0,0,3
Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,1,4,12,240.26,3.42,60.69,3,3,0,3
O=C(O)c1c2ccccc2cc2ccccc12,1,1,12,222.24,3.69,37.3,1,1,1,3
Nc1ccc2cc3ccccc3cc2c1,1,5,6,193.25,3.58,26.02,1,1,0,3
N#Cc1c2ccccc2cc2ccccc12,1,2,4,203.24,3.86,23.79,0,1,0,3
O=Cc1c2ccccc2c(Cl)c2ccccc12,1,5,11,240.69,4.46,17.07,0,1,1,3
Oc1cccc2cc3cccc(O)c3c(O)c12,1,1,11,226.23,3.11,60.69,3,3,0,3
Brc1c2ccccc2c(Br)c2ccccc12,1,4,9,336.03,5.52,0.0,0,0,0,3
OCc1c2ccccc2cc2ccccc12,1,2,8,208.26,3.49,20.23,1,1,1,3
c1ccc2cc3ccccc3cc2c1,1,1,9,178.23,3.99,0.0,0,0,0,3
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,1,1,5,384.26,3.96,64.63,1,5,4,1
COC(=O)C1=C(C)NC(COC(N)=O)=C(C(=O)OC(C)C)C1c1cccc(Cl)c1Cl,1,5,8,457.31,3.43,116.95,2,7,6,1
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],1,2,4,388.42,3.2,107.77,1,7,6,1
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-],1,1,9,388.38,2.13,124.84,1,8,6,1
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,1,1,10,418.45,2.97,117.0,1,8,8,1
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1OC(F)F,0,0,10,367.35,2.87,73.86,1,6,5,1
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,1,1,10,360.37,2.57,107.77,1,7,5,1
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,1,7,8,455.55,4.4,90.93,1,7,7,1
COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,0,0,7,385.38,2.46,131.56,1,8,5,1
CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,0,0,2,456.32,4.25,90.93,1,7,7,1
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],1,2,12,346.34,2.18,107.77,1,7,4,1
Cc1cc(=O)oc2cc(O)cc(O)c12,1,2,7,192.17,1.51,70.67,2,4,0,2
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,1,3,5,231.29,2.95,33.45,0,3,3,2
Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12,0,0,10,415.59,4.75,74.97,0,6,8,2
O=c1ccc2ccccc2o1,1,1,12,146.14,1.79,30.21,0,2,0,2
CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,1,1,12,362.77,4.43,57.9,0,6,6,2
COc1cc(OC)c2ccc(=O)oc2c1,0,0,9,206.2,1.81,48.67,0,4,2,2
Cc1cc(=O)oc2cc(N(C)C)ccc12,1,2,4,203.24,2.17,33.45,0,3,1,2
CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1Cl,0,0,10,395.88,3.58,68.98,0,6,9,2
Cc1cc(=O)oc2cc(O)ccc12,1,2,11,176.17,1.81,50.44,1,3,0,2
C#CCOc1ccc2c(C)cc(=O)oc2c1,1,1,8,214.22,2.11,39.44,0,3,2,2
Cc1ccc2oc(=O)ccc2c1,0,0,11,160.17,2.1,30.21,0,2,0,2
C(=C\c1ccccc1)/c1ccccc1,1,3,10,180.25,3.86,0.0,0,0,2,2
O=[N+]([O-])c1ccc(C=Cc2ccc([N+](=O)[O-])cc2S(=O)(=O)[O-])c(S(=O)(=O)[O-])c1,0,0,12,428.36,1.48,200.68,0,10,6,2
CC/C(=C(/CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1,1,2,9,428.31,4.36,133.52,4,4,8,2
CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1,1,4,10,268.36,4.83,40.46,2,2,4,2
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,1,6,11,268.36,4.83,40.46,2,2,4,2
CC[N+](CC)(CC)CCOc1ccc(/C=C/c2ccccc2)cc1,1,2,9,324.49,5.11,9.23,0,1,9,2
Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,0,0,2,370.41,1.51,160.78,4,6,4,2
C(=C/c1ccccc1)/c1ccccc1,0,0,10,180.25,3.86,0.0,0,0,2,2
CCC(=O)Oc1ccc(/C(CC)=C(\CC)c2ccc(OC(=O)CC)cc2)cc1,1,4,9,380.48,6.05,52.6,0,4,8,2
CN(C)c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,1,1,9,268.32,3.83,46.38,0,3,4,2
Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,1,6,8,228.25,2.97,60.69,3,3,2,2
Cc1nc(C)c(C)nc1C,0,0,12,136.2,1.71,25.78,0,2,0,1
Cc1cnc(C)c(C)n1,0,0,12,122.17,1.4,25.78,0,2,0,1
CCc1nccnc1C,1,1,10,122.17,1.35,25.78,0,2,1,1
COC(=O)c1nc(Cl)c(Cl)nc1N,1,2,2,222.03,1.15,78.1,1,5,1,1
c1cnccn1,0,0,11,80.09,0.48,25.78,0,2,0,1
NC(=O)c1cnccn1,0,0,12,123.11,-0.42,68.87,1,3,1,1
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,1,3,12,229.63,-1.08,156.79,5,6,1,1
CCC(C)c1nccnc1OC,0,0,12,166.22,2.0,35.01,0,3,3,1
CCc1nccnc1CC,0,0,11,136.2,1.6,25.78,0,2,2,1
CSc1cnccn1,0,0,12,126.18,1.2,25.78,0,3,1,1
CC(=O)c1cnccn1,0,0,12,122.13,0.68,42.85,0,3,1,1
O=S(=O)(c1ccccc1)c1ccc(Cl)cc1,0,0,9,252.72,3.17,34.14,0,2,2,2
O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,1,3,9,356.06,5.13,34.14,0,2,2,2
O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,1,2,11,250.28,1.93,74.6,2,4,2,2
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,0,0,11,248.31,1.68,86.18,2,4,2,2
Nc1ccccc1S(=O)(=O)c1ccccc1,0,0,11,233.29,2.1,60.16,1,3,2,2
O=S(=O)(c1ccccc1)c1ccccc1,0,0,11,218.28,2.52,34.14,0,2,2,2
O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,1,1,10,287.17,3.83,34.14,0,2,2,2
C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,1,3,8,330.41,3.39,74.6,2,4,6,2
O=S([O-])CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)[O-])cc2)cc1,0,0,10,402.48,1.02,138.46,2,8,8,2
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0,0,12,248.31,1.68,86.18,2,4,2,2
CC(=O)Nc1ccc(OC(=O)c2ccccc2O)cc1,0,0,8,271.27,2.57,75.63,2,4,3,2
Cc1ccc(OC(=O)c2ccccc2O)cc1,0,0,11,228.25,2.92,46.53,1,3,2,2
CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,1,1,10,313.31,2.79,81.7,1,5,4,2
O=C(Oc1ccccc1C(=O)O)c1ccccc1O,1,1,12,258.23,2.31,83.83,2,4,3,2
CC(C)(C)c1ccc(OC(=O)c2ccccc2O)cc1,1,3,10,270.33,3.91,46.53,1,3,2,2
Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,1,3,8,229.24,2.19,72.55,2,4,2,2
O=C(Oc1ccccc1)c1ccccc1O,1,2,12,214.22,2.61,46.53,1,3,2,2
CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,0,0,12,398.42,1.39,134.81,3,6,7,2
O=C(Oc1ccccc1)c1ccccc1,0,0,12,198.22,2.91,26.3,0,2,2,2
O=C(Oc1ccccc1)c1ccc(O)cc1,1,2,10,214.22,2.61,46.53,1,3,2,2
CC(C)(C)OC(=O)N1C[C@@H](F)C[C@H]1C(=O)O,0,0,12,233.24,1.42,66.84,1,3,1,0
CN1CCCC1,0,0,12,85.15,0.71,3.24,0,1,0,0
O=C(O)C1CCCN1,0,0,10,115.13,-0.18,49.33,2,2,1,0
ClCCN1CCCC1,0,0,1,133.62,1.32,3.24,0,1,2,0
C=C(C)[C@H]1CN[C@H](C(=O)O)[C@H]1CC(=O)O,1,1,12,213.23,0.33,86.63,3,3,4,0
CC(=O)N1C[C@H](O)C[C@H]1C(=O)O,1,3,10,173.17,-0.95,77.84,2,3,1,0
CCN1CCCC1CN,0,0,2,128.22,0.43,29.26,1,2,2,0
O=NN1CCCC1,0,0,12,100.12,0.76,32.67,0,2,1,0
CC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)O,0,0,1,487.51,-2.87,228.46,7,8,14,0
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,0,0,2,217.29,0.63,57.61,2,3,3,0
C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,0,0,11,407.57,2.11,100.82,3,5,4,0
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0,12,332.53,4.99,37.3,1,2,1,0
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1,1,10,392.58,4.48,77.76,3,3,4,0
C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,0,0,9,391.57,3.14,80.59,2,4,4,0
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1,2,9,376.58,5.51,57.53,2,2,4,0
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0,10,388.68,7.47,20.23,1,1,5,0
CC(O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1,2,10,320.52,4.39,40.46,2,2,1,0
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1,3,10,318.5,4.6,37.3,1,2,1,0
C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,1,1,11,465.63,2.56,127.09,5,5,6,0
C[C@@]12CCC[C@H]1[C@@H]1CC[C@H]3C[C@@H](O)CC[C@]3(C)[C@H]1CC2,1,3,12,276.46,4.78,20.23,1,1,0,0
CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0,0,10,436.44,3.48,82.38,0,4,5,0
CCCC[N+]1(C)CCCCC1,0,0,12,156.29,2.42,0.0,0,0,3,0
CCCCCCCCCCCCCCCCCCOP(=O)([O-])OC1CC[N+](C)(C)CC1,0,0,10,461.67,6.99,58.59,0,4,20,0
CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0,0,11,422.41,3.09,82.38,0,4,4,0
CCCC[N+]1(C)CCCCC1.O=S(=O)([O-])C(F)(F)F,1,1,12,305.36,2.47,57.2,0,3,3,0
CCC[N+]1(C)CCCCC1.F[B-](F)(F)F,0,0,10,229.07,3.33,0.0,0,0,2,0
CCC[N+]1(C)CCCCC1,0,0,12,142.27,2.03,0.0,0,0,2,0
CCCC[N+]1(C)CCCCC1.F[B-](F)(F)F,0,0,12,243.1,3.72,0.0,0,0,3,0
C[N+]1(C)CCCCC1,0,0,12,114.21,1.25,0.0,0,0,0,0
CC(C)=CC1C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,0,0,10,375.47,5.83,59.32,0,4,6,2
CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br,1,1,9,505.21,6.49,59.32,0,4,6,2
CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1/C=C(\Cl)C(F)(F)F,1,1,10,449.86,6.54,59.32,0,4,6,2
CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1,0,0,8,416.3,6.18,59.32,0,4,6,2
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,0,0,12,391.29,6.11,35.53,0,3,6,2
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,1,1,9,349.43,5.27,59.32,0,4,5,2
CC1(C)[C@H](/C=C(\Cl)C(F)(F)F)[C@@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,1,1,9,449.86,6.54,59.32,0,4,6,2
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,0,0,12,416.3,6.18,59.32,0,4,6,2
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,0,0,12,350.46,5.76,35.53,0,3,6,2
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0,0,6,407.51,4.95,9.72,0,4,4,2
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0,0,5,437.53,4.31,29.95,1,5,6,2
CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,1,1,7,425.6,3.88,47.02,1,6,8,2
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1,1,5,373.95,4.58,9.72,0,4,4,2
CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,0,0,7,339.51,3.93,9.72,0,4,4,2
CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,1,1,5,411.57,3.49,47.02,1,6,7,2
CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2.O=C(O)CC(O)C(=O)O.O=C(O)CC(O)C(=O)O,0,0,8,667.8,2.85,199.38,6,11,12,2
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0,0,8,403.98,3.94,29.95,1,5,6,2
CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0,0,11,446.64,3.18,47.1,0,6,6,2
Cc1cc(S(=O)(=O)[O-])ccc1/N=N/c1c(O)ccc2ccccc12,1,1,9,341.37,4.17,102.15,1,6,3,3
Oc1ccc2ccccc2c1/N=N/c1ccccc1,1,4,12,248.28,4.96,44.95,1,3,2,3
Cc1cc(C)c(/N=N/c2c(O)c(S(=O)(=O)[O-])cc3cc(S(=O)(=O)[O-])ccc23)cc1C,0,0,12,448.48,3.69,159.35,1,9,4,3
COc1cc(S(=O)(=O)[O-])c(C)cc1/N=N/c1c(O)ccc2cc(S(=O)(=O)[O-])ccc12,0,0,9,450.45,3.09,168.58,1,10,5,3
Cc1ccc(/N=N/c2c(O)c(C(=O)[O-])cc3ccccc23)c(S(=O)(=O)[O-])c1,1,2,10,384.37,2.54,142.28,1,8,4,3
O=S(=O)([O-])c1ccc(/N=N/c2c(O)ccc3cc(S(=O)(=O)[O-])ccc23)cc1,0,0,11,406.4,2.77,159.35,1,9,4,3
O=S(=O)([O-])c1cc(S(=O)(=O)[O-])c2c(/N=N/c3ccccc3)c(O)ccc2c1,0,0,11,406.4,2.77,159.35,1,9,4,3
Nc1ccc2cc(S(=O)(=O)[O-])cc(O)c2c1/N=N/c1ccccc1C(F)(F)F,0,0,11,410.35,4.47,128.17,2,7,3,3
